Web link,Provider URN,Provider status,Provider type,Sector,Organisation name,Provider name,Provider address 1,Provider address 2,Provider town,Provider postcode,Local Authority,Region,Inspection Number,Inspection date,Inspection type group,Overall Effectiveness,Outcomes in education and related learning activities,How well children and young people are helped and protected,The impact and effectiveness of leaders and managers
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC374939,SC374939,Active,Children's Home,Private,Horizon Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Liverpool,North West,10050020,08/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC376719,SC376719,Active,Children's Home,Private,Reflexion Care Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10050034,13/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC378153,SC378153,Active,Children's Home,Local Authority,Wolverhampton City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050070,20/12/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC378181,SC378181,Active,Children's Home,Private,Platinum Services For Children (residential Care) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050063,14/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC378187,SC378187,Active,Children's Home,Private,Platinum Services For Children (residential Care) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050059,03/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC378464,SC378464,Active,Children's Home,Private,Oracle Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Central Bedfordshire,East of England,10050055,22/11/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC379104,SC379104,Active,Children's Home,Private,Greenacre Care Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Essex,East of England,10056499,18/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC381339,SC381339,Active,Children's Home,Private,Social Care Services (clayton) Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Manchester,North West,10050065,07/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC381522,SC381522,Active,Children's Home,Private,East Midlands Care Matters Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Nottinghamshire County Council,East Midlands,10050067,10/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC381652,SC381652,Active,Children's Home,Private,Phoenix Child Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Devon,South West,10050071,05/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC381722,SC381722,Active,Children's Home,Private,Pathfinders (childcare) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bury,North West,10050093,16/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC382595,SC382595,Active,Children's Home,Private,Evolution Childrens Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Newcastle upon Tyne,"North East, Yorkshire and The Humber",10050075,30/10/2018,Full inspection,Good,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC383187,SC383187,Active,"Residential special school registered as a children's home
",Local Authority,Milton Keynes Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Milton Keynes,South East,10079793,19/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC383187,SC383187,Active,"Residential special school registered as a children's home
",Local Authority,Milton Keynes Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Milton Keynes,South East,10053695,01/11/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC384018,SC384018,Active,Children's Home,Private,Surecare Residential Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Essex,East of England,10050076,06/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC385633,SC385633,Active,Children's Home,Private,St Hill Establishments Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kingston Upon Hull City Council,"North East, Yorkshire and The Humber",10050080,28/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC386428,SC386428,Active,Children's Home,Private,Plus One (South West) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Somerset,South West,10050072,05/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC386522,SC386522,Active,Children's Home,Private,Keys Education Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Warrington,North West,10050092,09/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC387671,SC387671,Active,Children's Home,Local Authority,Oldham Metropolitan Borough Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Oldham,North West,10082631,23/10/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC387684,SC387684,Active,Children's Home,Private,Esland South Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bexley,London,10050110,27/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC388991,SC388991,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Sandwell,West Midlands,10050095,17/10/2018,Full inspection,Good,,Requires improvement to be good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC389178,SC389178,Active,Children's Home,Private,Keys Group Progressive Care & Education Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Southampton,South East,10050097,28/11/2018,Full inspection,Outstanding,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC390167,SC390167,Active,Children's Home,Private,Pilgrims Corner Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kent,South East,10050220,29/11/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC390190,SC390190,Active,Children's Home,Private,Pathway Care Solutions Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Nottinghamshire County Council,East Midlands,10050096,11/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC390785,SC390785,Active,Children's Home,Private,My Choice Children's Homes Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Sussex,South East,10051579,19/12/2018,Interim inspection,Sustained effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC391379,SC391379,Active,Children's Home,Private,Benjamin Uk Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Milton Keynes,South East,10055274,23/11/2018,Interim inspection,Declined effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC394101,SC394101,Active,Children's Home,Local Authority,North East Lincolnshire Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North East Lincolnshire,"North East, Yorkshire and The Humber",10050136,25/10/2018,Full inspection,Good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC395944,SC395944,Active,Children's Home,Local Authority,Isle of Wight Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Isle of Wight,South East,10050157,15/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC396463,SC396463,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Birmingham,West Midlands,10050142,21/12/2018,Full inspection,Good,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC396721,SC396721,Active,Children's Home,Private,Reflexion Care Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10050138,04/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC396813,SC396813,Active,"Residential special school registered as a children's home
",Voluntary,Chailey Heritage Foundation,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Sussex,South East,10050147,31/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC397112,SC397112,Active,Children's Home,Private,Alliance Care & Education Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cheshire West and Chester,North West,10050159,13/11/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC398367,SC398367,Active,Children's Home,Private,Cherry Cottage Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Wigan,North West,10050169,21/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC398386,SC398386,Active,Children's Home,Private,Hillcrest Children's Services (2) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Telford & Wrekin,West Midlands,10050152,14/11/2018,Full inspection,Outstanding,,Outstanding,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC398393,SC398393,Active,Children's Home,Private,Hillcrest Children's Services (2) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10050154,05/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC399866,SC399866,Active,Children's Home,Private,Island Choices Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Isle of Wight,South East,10050167,01/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC400901,SC400901,Active,Children's Home,Voluntary,Break,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Norfolk,East of England,10050192,06/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC401364,SC401364,Active,"Residential special school registered as a children's home
",Private,Cruckton Hall Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10081910,30/11/2018,Interim inspection,Declined effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC401685,SC401685,Active,"Residential special school registered as a children's home
",Private,The Priory Group,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050205,06/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC402135,SC402135,Active,Children's Home,Private,New Forest Care Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hampshire,South East,10050171,14/11/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC402426,SC402426,Active,Children's Home,Private,The Priory Group,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Herefordshire,West Midlands,10050180,06/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC403234,SC403234,Active,Children's Home,Private,Phoenix Child Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Devon,South West,10050185,12/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC403472,SC403472,Active,Children's Home,Private,Artemis Support Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Newcastle upon Tyne,"North East, Yorkshire and The Humber",10050221,24/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC404596,SC404596,Active,"Residential special school registered as a children's home
",Private,The Senad Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Derbyshire,East Midlands,10050181,04/10/2018,Full inspection,Outstanding,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC405285,SC405285,Active,Children's Home,Voluntary,North East Autism Society,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Sunderland,"North East, Yorkshire and The Humber",10050187,03/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC405933,SC405933,Active,Children's Home,Local Authority,Surrey County Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Surrey,South East,10050200,24/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC406505,SC406505,Active,Children's Home,Local Authority,Leeds City Council,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Leeds,"North East, Yorkshire and The Humber",10050195,19/12/2018,Full inspection,Outstanding,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC407430,SC407430,Active,Children's Home,Private,Wessex College,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Wiltshire,South West,10051591,25/10/2018,Interim inspection,Sustained effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC408513,SC408513,Active,Children's Home,Private,Oracle Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cheshire East,North West,10050214,20/12/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC408655,SC408655,Active,Children's Home,Private,The Priory Group,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hampshire,South East,10068645,07/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC408655,SC408655,Active,Children's Home,Private,The Priory Group,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hampshire,South East,10068644,12/10/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC408714,SC408714,Active,Children's Home,Private,Able Health Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Suffolk,East of England,10050219,29/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC410535,SC410535,Active,Children's Home,Private,Positive Pathways Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Birmingham,West Midlands,10050248,20/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC411030,SC411030,Active,Children's Home,Private,Meadows Care Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Rochdale,North West,10050232,24/10/2018,Full inspection,Good,,Good,Good
